,id,forward,incline,layer,side,street_name,surface,width,length,v_coordinates,u_coordinates,adjacent_parks
467,10851,0.0,66,0,S,N 71ST ST,concrete,1.8288,131.3367578380696,"[-122.34539403641296, 47.68024870626929]","[-122.34714384925245, 47.680250640669854]",[]
468,10869,0.0,0,0,E,5TH AVE NE,concrete,1.8288,6.285607472791032,"[-122.32274570264988, 47.670874708563304]","[-122.3227460677987, 47.67081815485185]",[]
469,10870,0.0,-3,0,E,5TH AVE NE,concrete,1.8288,66.7036391285206,"[-122.32274182755643, 47.67147486346628]","[-122.32274570264988, 47.670874708563304]",['NE 60TH STREET PARK']
470,10871,0.0,0,0,E,5TH AVE NE,concrete,1.8288,6.212902297024032,"[-122.32274146661464, 47.67153076301852]","[-122.32274182755643, 47.67147486346628]",['NE 60TH STREET PARK']
471,10941,0.0,0,0,S,NE 65TH ST,concrete,1.8288,1.646773797061925,"[-122.31932244507065, 47.67576502393553]","[-122.31934438165865, 47.67576520508553]",[]
472,10942,0.0,-48,0,S,NE 65TH ST,concrete,1.8288,40.36694151210043,"[-122.31878471920629, 47.67576058214121]","[-122.31932244507065, 47.67576502393553]",[]
473,11008,1.0,60,0,W,5TH AVE NE,concrete,1.8288,68.95376487933082,"[-122.32305373409096, 47.68610385310446]","[-122.32306222798144, 47.686724230902016]",[]
474,11009,1.0,0,0,W,5TH AVE NE,concrete,1.8288,6.106883779919075,"[-122.32305298183624, 47.686048909399254]","[-122.32305373409096, 47.68610385310446]",[]
475,11101,0.0,37,0,E,DAYTON AVE N,concrete,1.8288,70.90732068889702,"[-122.35251409169396, 47.68174805378283]","[-122.35251570806996, 47.68111007121596]",[]
476,11129,1.0,0,0,N,NE 50TH ST,concrete,1.4223999999999999,6.390855395972678,"[-122.32406754574059, 47.66505457384649]","[-122.32398242450827, 47.665054585956]",[]
477,11130,1.0,-66,0,N,NE 50TH ST,concrete,1.4223999999999999,68.07271526840836,"[-122.32497422149909, 47.66505444094208]","[-122.32406754574059, 47.66505457384649]",[]
478,11131,1.0,0,0,N,NE 50TH ST,concrete,1.4223999999999999,5.93760720270241,"[-122.32505330582423, 47.6650544290098]","[-122.32497422149909, 47.66505444094208]",[]
479,11150,0.0,-1,0,S,N 78TH ST,concrete,1.8288,188.2539086981432,"[-122.34730379500458, 47.68543637706301]","[-122.3498121692967, 47.68543338126142]",[]
480,11159,0.0,43,0,S,NE 65TH ST,concrete,1.8288,63.15673636448978,"[-122.32448510777505, 47.67581555300114]","[-122.32532636992023, 47.675824727261606]",[]
481,11176,1.0,56,0,N,N 53RD ST,concrete,1.8288,108.0565492717572,"[-122.33357570997302, 47.66727317806792]","[-122.33213698931606, 47.66724580630291]",[]
482,11191,1.0,72,0,N,N 55TH ST,concrete,1.8288,80.3947557435439,"[-122.3348314555546, 47.668744353644435]","[-122.33376060271155, 47.668740003775106]",[]
483,11241,0.0,-48,0,E,BAGLEY AVE N,concrete,1.2191999999999998,196.03207198015605,"[-122.33156753571254, 47.686822787208776]","[-122.33155829373969, 47.686069740163255]",[]
484,11262,0.0,0,0,S,N 80TH ST,concrete,1.8288,6.057119392187701,"[-122.33200576211226, 47.686827829981205]","[-122.33208646009963, 47.686828760844165]",[]
485,11263,0.0,88,0,S,N 80TH ST,concrete,1.8288,19.640235267637138,"[-122.33174409857058, 47.68682481126385]","[-122.33200576211226, 47.686827829981205]",[]
486,11359,1.0,-25,0,N,N 76TH ST,concrete,1.8288,177.10526025624313,"[-122.35232949171294, 47.68407928967164]","[-122.34996972534744, 47.68408125091836]",[]
487,11362,1.0,-38,0,N,NE 63RD ST,concrete,1.8288,189.4461521240213,"[-122.32809479114786, 47.67445482098904]","[-122.32557138357423, 47.67442762200434]",[]
488,11363,0.0,37,0,S,NE 53RD ST,concrete,1.8288,71.02774967542807,"[-122.31849803747588, 47.667058020792055]","[-122.31944406438518, 47.6670641422902]",[]
489,11370,0.0,19,0,S,N 77TH ST,concrete,1.8288,183.5511982688478,"[-122.34187749827731, 47.68470479663703]","[-122.34432316277615, 47.684711050342806]",[]
490,11371,0.0,0,0,S,N 77TH ST,concrete,1.8288,6.302150007229488,"[-122.34179352747789, 47.68470458099319]","[-122.34187749827731, 47.68470479663703]",[]
491,11466,1.0,-71,0,N,N 60TH ST,concrete,1.8288,73.53218128645757,"[-122.34840987641516, 47.67249744403509]","[-122.3474303551909, 47.67249420385975]",[]
492,11471,1.0,-59,0,W,LATONA AVE NE,concrete,1.524,70.38587684772946,"[-122.32557581145267, 47.675194134970255]","[-122.32556591322974, 47.67582739062193]",[]
493,11472,0.0,45,0,S,N 68TH ST,concrete,1.8288,110.54581742075158,"[-122.34567375931225, 47.678626881934214]","[-122.34714650970426, 47.678631940350094]",[]
494,11540,0.0,45,0,SE,MCKINLEY PL N,concrete,1.8288,56.708111149568715,"[-122.33450902765962, 47.672258143277745]","[-122.33498325536341, 47.67186098524492]",[]
495,11572,1.0,0,0,N,N 50TH ST,concrete,1.8288,6.265957591469737,"[-122.32914466245893, 47.665070534214706]","[-122.32906120615594, 47.665070201414515]",[]
496,11573,1.0,-61,0,N,N 50TH ST,concrete,1.8288,103.80027965538169,"[-122.33052717886103, 47.66507603846725]","[-122.32914466245893, 47.665070534214706]",[]
497,11581,0.0,-40,0,S,NE 80TH ST,concrete,1.8288,34.62227028014204,"[-122.324408899236, 47.68674345831549]","[-122.32486918796701, 47.68672251189751]",[]
498,11626,1.0,0,0,N,N 55TH ST,concrete,1.8288,6.319999075225894,"[-122.33855639036386, 47.668743255474716]","[-122.33847220718648, 47.6687434194626]",[]
499,11627,1.0,38,0,N,N 55TH ST,concrete,1.8288,33.44393787953459,"[-122.3389677854797, 47.668806801136896]","[-122.33885262272791, 47.668742677926296]",[]
500,11633,0.0,0,0,S,NE 65TH ST,concrete,1.8288,1.5128213048804957,"[-122.32328422260792, 47.675802230631675]","[-122.32330437378165, 47.675802447925946]",[]
501,11634,0.0,17,0,S,NE 65TH ST,concrete,1.8288,13.079028624871079,"[-122.3231100065494, 47.67580035187618]","[-122.32328422260792, 47.675802230631675]",[]
502,11638,0.0,-21,0,NE,GREEN LAKE DR N,concrete,1.8288,89.849732137482,"[-122.33901735899053, 47.6863033449033]","[-122.33801046267658, 47.68591243195209]",[]
503,11639,1.0,0,0,W,EAST GREEN LAKE WAY N,N/A,2.1336,5.999223940619494,"[-122.33999711717847, 47.6701499676136]","[-122.339995268897, 47.670203930803325]",['GREEN LAKE PARK']
504,11640,1.0,24,0,W,EAST GREEN LAKE WAY N,N/A,2.1336,29.63672919830827,"[-122.3400062477979, 47.669883384384676]","[-122.33999711717847, 47.6701499676136]",['GREEN LAKE PARK']
505,11643,1.0,33,0,W,6TH AVE NE,concrete,1.8288,59.192666743161816,"[-122.32184249987812, 47.680310816027095]","[-122.32185175163427, 47.680843359704475]",[]
506,11663,0.0,0,0,S,N 59TH ST,concrete,1.8288,6.249590662608985,"[-122.33083141577546, 47.67153079966633]","[-122.33091466133754, 47.6715313834964]",[]
507,11664,0.0,-41,0,S,N 59TH ST,concrete,1.8288,189.48686131136523,"[-122.32830742121291, 47.67151306933294]","[-122.33083141577546, 47.67153079966633]",[]
508,11693,1.0,-12,0,N,N 50TH ST,concrete,1.8288,46.881491130237066,"[-122.32897825409243, 47.66506988232924]","[-122.32835383871411, 47.665067478514075]",[]
509,11694,1.0,0,0,N,N 50TH ST,concrete,1.8288,6.228091483917858,"[-122.32906120615594, 47.665070201414515]","[-122.32897825409243, 47.66506988232924]",[]
510,11777,1.0,-45,0,N,N 68TH ST,concrete,1.8288,110.99193338992633,"[-122.34714701289296, 47.678744382579254]","[-122.34566831592957, 47.67873930370298]",[]
511,11807,0.0,-40,0,E,CORLISS AVE N,concrete,1.8288,187.05901562098327,"[-122.33035904805072, 47.68680888455031]","[-122.33033870854645, 47.68512589532717]",[]
512,11809,0.0,0,0,S,N 60TH ST,concrete,1.6764,2.1456517192191855,"[-122.34984330944333, 47.67238979220854]","[-122.34987189155262, 47.67238989163425]",[]
513,11810,0.0,0,0,S,N 60TH ST,concrete,1.6764,0.23943409260777887,"[-122.34984011995488, 47.67238978111315]","[-122.34984330944333, 47.67238979220854]",[]
514,11827,1.0,-3,0,W,OSWEGO PL NE,concrete,1.524,120.3718292434809,"[-122.32138342816319, 47.67594692275504]","[-122.32137669673162, 47.676643695491734]",[]
515,11881,0.0,-4,0,E,9TH AVE NE,concrete,1.778,78.8836239096533,"[-122.31862174070258, 47.67410677090246]","[-122.31862398622647, 47.67339702407558]",[]
516,11891,1.0,25,0,W,LINDEN AVE N,concrete,1.8288,68.57470957119091,"[-122.34730464010077, 47.684819382012975]","[-122.34730379500458, 47.68543637706301]",[]
517,11927,1.0,-19,0,NW,LINDEN AVE N,concrete,1.27,81.41368958863292,"[-122.3471372684054, 47.68110562972067]","[-122.34700941118903, 47.68131203744403]",[]
518,11934,0.0,-8,0,E,1ST AVE NE,concrete,1.8288,67.60233606949117,"[-122.32821350147475, 47.66567757267624]","[-122.32818741120977, 47.66506958058319]",[]
519,11969,1.0,-60,0,W,AURORA AVE N,concrete,1.8288,66.79500057706186,"[-122.3474303551909, 47.67249420385975]","[-122.34742538491577, 47.67309517830859]",[]
520,12001,1.0,-70,0,N,N 64TH ST,concrete,1.8288,22.521957860538816,"[-122.35277268124699, 47.67539277936282]","[-122.352472651663, 47.67539155801598]",[]
521,12002,1.0,0,0,N,N 64TH ST,concrete,1.8288,6.265490958264082,"[-122.35285614791299, 47.67539311899563]","[-122.35277268124699, 47.67539277936282]",[]
522,12024,0.0,6,0,NE,4TH AVE NE,concrete,1.8288,71.46960593844949,"[-122.32668536437393, 47.67849928167754]","[-122.32617978431675, 47.67795437944098]",[]
523,12028,0.0,33,0,E,GREEN LAKE WAY N,concrete,1.8288,62.82784698695125,"[-122.3399334545268, 47.66770706000314]","[-122.33993687451719, 47.667141774971114]",[]
524,12030,0.0,-31,0,E,FREMONT AVE N,concrete,1.8288,71.64039045618914,"[-122.34980744821658, 47.68250419499481]","[-122.34980744924218, 47.681859615993076]",[]
525,12034,1.0,20,0,W,5TH AVE NE,concrete,1.8288,68.06025660750277,"[-122.32289559512691, 47.67943805541068]","[-122.32289716708746, 47.67943914763441]",[]
526,12053,0.0,-49,0,S,N 57TH ST,concrete,1.8288,132.03389166000233,"[-122.33423241403317, 47.67043580065551]","[-122.33590302530139, 47.670807210313335]",[]
527,12088,1.0,-47,0,W,FREMONT AVE N,concrete,1.8288,69.78266507681876,"[-122.35002240487356, 47.67464106686161]","[-122.35001757163936, 47.6752689234353]",[]
528,12112,0.0,-28,0,S,NE 72ND ST,concrete,1.8288,67.32300638496055,"[-122.32185175163427, 47.680843359704475]","[-122.3227483848673, 47.68082699970241]",[]
529,12113,1.0,21,0,W,WOODLAWN AVE NE,concrete,2.286,63.80598216457116,"[-122.32483872175469, 47.679173768052756]","[-122.32463038354821, 47.6797303483508]",[]
530,12176,1.0,1,0,W,1ST AVE NE,concrete,1.8288,69.73036870278683,"[-122.3283283612729, 47.67017319976688]","[-122.32831869492557, 47.670800559560014]",[]
531,12231,1.0,-7,0,W,1ST AVE NE,concrete,1.8288,66.69814026990076,"[-122.3283169372698, 47.67091299231209]","[-122.32830742121291, 47.67151306933294]",[]
532,12255,0.0,-5,0,E,DAYTON AVE N,concrete,1.8288,68.57162711277041,"[-122.35233088971702, 47.683966849404534]","[-122.35234577580427, 47.683349963283796]",[]
533,12262,1.0,15,0,W,FREMONT AVE N,concrete,1.8288,68.36642880376598,"[-122.34997942834804, 47.685545713753754]","[-122.34998348781957, 47.68616082904174]",[]
534,12283,1.0,23,0,W,FREMONT AVE N,concrete,1.8288,68.42403638334335,"[-122.34996972534744, 47.68408125091836]","[-122.34997378545081, 47.68469688468508]",[]
535,12292,0.0,37,0,S,NE 63RD ST,concrete,1.8541999999999998,189.4498914607509,"[-122.32557311936507, 47.67431518746942]","[-122.32809657132736, 47.67434238692638]",[]
536,12348,0.0,58,0,S,N 80TH ST,concrete,1.8288,91.71338350656707,"[-122.34050043046643, 47.6868589300553]","[-122.34172240727094, 47.68686868372676]",[]
537,12358,0.0,-71,0,S,NE 77TH ST,concrete,1.8288,36.706746499109165,"[-122.32166425433513, 47.68455765295577]","[-122.32215326543107, 47.68456349149331]",[]
538,12362,0.0,0,0,E,PHINNEY AVE N,concrete,2.4383999999999997,6.205634217823032,"[-122.35425931744024, 47.66984986084349]","[-122.35425972905185, 47.669794026668164]",['WOODLAND PARK ZOO']
539,12363,0.0,10,0,E,PHINNEY AVE N,concrete,2.4383999999999997,138.32077825173474,"[-122.35425014241736, 47.67109437920033]","[-122.35425931744024, 47.66984986084349]",['WOODLAND PARK ZOO']
540,12364,0.0,0,0,E,PHINNEY AVE N,concrete,2.4383999999999997,6.293648679945774,"[-122.35424972493269, 47.67115100525837]","[-122.35425014241736, 47.67109437920033]",['WOODLAND PARK ZOO']
541,12380,1.0,50,0,N,N 52ND ST,concrete,1.8288,143.7051854348141,"[-122.33358595885937, 47.66655052280155]","[-122.33167195428955, 47.66653777936366]",[]
542,12451,1.0,0,0,W,8TH AVE NE,concrete,1.8288,6.302445672382273,"[-122.32018021573072, 47.67071612110037]","[-122.32018003268793, 47.670772826702525]",[]
543,12452,1.0,-4,0,W,8TH AVE NE,concrete,1.8288,66.61044664289939,"[-122.32018215024193, 47.67011680047154]","[-122.32018021573072, 47.67071612110037]",[]
544,12453,1.0,0,0,W,8TH AVE NE,concrete,1.8288,6.244043348919722,"[-122.32018233157636, 47.67006062033181]","[-122.32018215024193, 47.67011680047154]",[]
545,12454,1.0,27,0,N,N 59TH ST,concrete,1.8288,96.03136994140145,"[-122.33336999277894, 47.671660854795455]","[-122.33209083410382, 47.67165201182827]",[]
546,12490,0.0,8,0,E,DAYTON AVE N,concrete,1.8288,89.47101640279521,"[-122.35252513432162, 47.67867250465347]","[-122.35252627646311, 47.677867495566566]",[]
547,12498,1.0,22,0,W,FREMONT AVE N,concrete,1.8288,85.85883048686762,"[-122.35003885289977, 47.6787766924991]","[-122.35003053285806, 47.679088712274634]",[]
548,12503,0.0,-75,0,S,N 53RD ST,concrete,1.8288,188.64044952564183,"[-122.3337958895231, 47.66716311001069]","[-122.33630853745848, 47.667163856749674]",[]
549,12522,0.0,-77,0,S,NE 75TH ST,asphalt,0.9144,19.13575052502805,"[-122.3203260421689, 47.683090004695366]","[-122.32042452418436, 47.6831035146449]",[]
550,12523,0.0,-77,0,S,NE 75TH ST,asphalt,0.9144,9.32945364809708,"[-122.32020422651141, 47.683073293666155]","[-122.3203260421689, 47.683090004695366]",[]
551,12524,0.0,-16,0,E,8TH AVE NE,concrete,1.8288,63.31182296201345,"[-122.31973849870597, 47.68013623230397]","[-122.31972796072297, 47.67961226353633]",[]
552,12532,1.0,-108,0,N,N 62ND ST,concrete,1.8288,47.82798295191412,"[-122.34840021401696, 47.673922418117336]","[-122.34776308220678, 47.673920114841366]",[]
553,12535,1.0,46,1,N,NE 73RD ST OFF RP,asphalt,1.2191999999999998,69.21523025974317,"[-122.31934485822457, 47.681749659714974]","[-122.31934008831838, 47.681750272792335]",[]
554,12539,0.0,17,0,E,PHINNEY AVE N,concrete,1.8288,88.80655521266895,"[-122.35429881238196, 47.67867725691521]","[-122.35428136332939, 47.67787831268076]",[]
555,12554,1.0,97,0,NW,4TH AVE NE,concrete,1.8288,36.15367741912572,"[-122.32389323110323, 47.68325108718151]","[-122.32356555837077, 47.68348952316141]",[]
556,12558,1.0,16,0,W,5TH AVE NE,concrete,1.8288,66.88108931335267,"[-122.3229796853844, 47.680943395583]","[-122.3229889912033, 47.6815451189315]",[]
557,12585,1.0,35,0,W,STONE AVE N,concrete,1.8288,69.46499367070031,"[-122.34187686952801, 47.68481723471825]","[-122.34188144553575, 47.68544223234383]",[]
558,12595,1.0,5,0,W,DAYTON AVE N,concrete,1.8288,68.57982283995193,"[-122.35251231102912, 47.68334968068193]","[-122.3524974251263, 47.683966640564165]",[]
559,12613,1.0,19,0,NW,MCKINLEY PL N,concrete,1.8288,10.217848104567421,"[-122.33523031233652, 47.67183350701053]","[-122.33514463219915, 47.67190494123175]",[]
560,12614,1.0,19,0,NW,MCKINLEY PL N,concrete,1.8288,111.53988061365708,"[-122.33626618361059, 47.67111799442951]","[-122.33598778461807, 47.67127342903307]",[]
561,12657,0.0,-17,0,E,LINDEN AVE N,concrete,1.8288,88.03756350716296,"[-122.34714650970426, 47.678631940350094]","[-122.34714265838163, 47.677839832939206]",[]
562,12733,1.0,51,0,W,7TH AVE NE,concrete,0.8635999999999999,47.50159442687815,"[-122.32078538977771, 47.665063576177914]","[-122.32078242359185, 47.66549096360335]",[]
563,12779,0.0,-24,0,S,GREEN LAKE TURN RD,concrete,1.524,10.087026876614797,"[-122.34000581513865, 47.669779309651304]","[-122.34004229187694, 47.66976604535681]",['GREEN LAKE PARK']
564,12804,0.0,-30,0,S,N 55TH ST,concrete,1.8288,37.16267918696203,"[-122.33303204557659, 47.66860735606047]","[-122.3335270420734, 47.66861000892926]",[]
565,12812,1.0,28,0,N,N 56TH ST,concrete,1.8288,160.1683903711166,"[-122.33047309285425, 47.66946499066068]","[-122.32833971174666, 47.66944983116291]",[]
566,12854,0.0,-1,0,NE,EAST GREEN LAKE DR N,concrete,1.8288,110.92366323143969,"[-122.3342146598415, 47.683696695550616]","[-122.33395583174106, 47.68343719219252]",[]
567,12855,1.0,0,0,N,KEEN WAY N,concrete,1.524,167.19677195711458,"[-122.34431807581898, 47.68228298572508]","[-122.34411496090695, 47.68236201274567]",[]
568,12914,1.0,0,0,W,MERIDIAN AVE N,concrete,1.8288,6.275338442515944,"[-122.33363372205628, 47.67226283250485]","[-122.33363321367769, 47.67231929335825]",[]
569,12915,1.0,-51,0,W,MERIDIAN AVE N,concrete,1.8288,36.852385278956056,"[-122.33363670751167, 47.67193126199072]","[-122.33363372205628, 47.67226283250485]",[]
570,12922,1.0,-22,0,W,CORLISS AVE N,concrete,1.8288,72.80879296144191,"[-122.33096406386238, 47.67371822724246]","[-122.33095399368294, 47.674373283347876]",[]
571,12940,0.0,-29,0,E,LINDEN AVE N,concrete,1.8288,68.5359106039914,"[-122.34711403553932, 47.686165723539936]","[-122.34711479792291, 47.685549077620266]",[]
572,12982,0.0,0,0,E,PHINNEY AVE N,asphalt,2.4383999999999997,6.195603335030635,"[-122.35428030052043, 47.66712909176402]","[-122.3542807361599, 47.667073347899056]",['WOODLAND PARK ZOO']
573,12983,0.0,-2,0,E,PHINNEY AVE N,asphalt,2.4383999999999997,62.93529287244166,"[-122.35427587518296, 47.66769534110012]","[-122.35428030052043, 47.66712909176402]",['WOODLAND PARK ZOO']
574,12984,0.0,0,0,E,PHINNEY AVE N,asphalt,2.4383999999999997,6.264550230115275,"[-122.35427543467821, 47.66775170529664]","[-122.35427587518296, 47.66769534110012]",['WOODLAND PARK ZOO']
575,12991,1.0,-52,0,W,DAYTON AVE N,concrete,1.8288,66.84124985356002,"[-122.35295022904506, 47.67393759070648]","[-122.35294576838302, 47.674538983257854]",[]
576,13003,0.0,-19,0,E,FREMONT AVE N,concrete,1.8288,69.48798168905809,"[-122.34979774140643, 47.68324182080687]","[-122.34980664091158, 47.682616636906445]",[]
577,13048,1.0,-1,0,NW,AURORA AVE N,concrete,1.778,93.90604981280954,"[-122.34698745737363, 47.676027936160686]","[-122.34685571492189, 47.6763226264619]",['WOODLAND PARK']
578,13049,1.0,0,0,NW,AURORA AVE N,concrete,1.778,1.4090902745062936,"[-122.34699288325287, 47.676015799116534]","[-122.34698745737363, 47.676027936160686]",['WOODLAND PARK']
579,13053,0.0,-50,0,S,N 80TH ST,concrete,1.8288,65.93661894375744,"[-122.32842744109358, 47.6867867267139]","[-122.32930590471868, 47.68679678193593]",[]
580,13063,1.0,-86,0,N,N 63RD ST,concrete,1.8288,95.80189583511405,"[-122.35422073350114, 47.674628932362296]","[-122.35294492600644, 47.674651475781594]",[]
581,13089,1.0,-11,0,W,WOODLAND PL N,concrete,1.8288,70.41293316171391,"[-122.34775223973351, 47.67537322036029]","[-122.34774685003043, 47.676006745548165]",[]
582,13109,1.0,-5,0,SW,PHINNEY AVE N,concrete,1.8288,15.249545507533977,"[-122.35407183222502, 47.66498938466983]","[-122.3540729201836, 47.664989582087536]",[]
583,13150,1.0,0,0,N,NE 55TH ST,concrete,1.8288,6.231096993670851,"[-122.3184809589876, 47.66864087387834]","[-122.31839796406973, 47.6686403166409]",[]
584,13151,1.0,-3,0,N,NE 55TH ST,concrete,1.8288,71.41104707931049,"[-122.31943211655584, 47.668647255772626]","[-122.3184809589876, 47.66864087387834]",[]
585,13152,1.0,0,0,N,NE 55TH ST,concrete,1.8288,6.283471605761406,"[-122.31951580910624, 47.66864781693933]","[-122.31943211655584, 47.668647255772626]",[]
586,13158,0.0,24,0,E,6TH AVE NE,concrete,1.8288,141.6584395015223,"[-122.32224093996406, 47.67567528939736]","[-122.32219820333525, 47.67440105681028]",[]
587,13191,0.0,-54,0,S,NE 67TH ST,concrete,1.8288,188.7742777602728,"[-122.31749826960674, 47.677228182890744]","[-122.32001292523799, 47.67725238867388]",[]
588,13235,0.0,-58,0,E,5TH AVE NE,concrete,1.8288,68.52865312280251,"[-122.32283880919412, 47.68672179608593]","[-122.32283037030284, 47.68610524302005]",[]
589,13305,1.0,-40,0,W,MERIDIAN AVE N,concrete,1.8288,23.635916593048268,"[-122.33362622055672, 47.67424557341806]","[-122.33362333656737, 47.674458226847456]",[]
590,13345,0.0,-1,0,NE,BANNER WAY NE,concrete,1.8288,58.55221641329417,"[-122.32215326543107, 47.68456349149331]","[-122.3216562261307, 47.6841574308999]",[]
591,13365,0.0,-41,1,SW,NE 70TH ST,concrete,2.4383999999999997,137.6815891111328,"[-122.32014022286924, 47.67944422106078]","[-122.32084343979173, 47.67952680241188]",[]
592,13389,0.0,44,0,E,CORLISS AVE N,concrete,1.8288,72.83007074121001,"[-122.33077564116816, 47.67513916502516]","[-122.3307857990909, 47.674483918179156]",[]
593,13390,0.0,54,0,NE,KENWOOD PL N,concrete,1.8288,285.40868045883593,"[-122.33590302530139, 47.670807210313335]","[-122.33362141869297, 47.668802867711854]",[]
