,curbramps,marked,st_pkey,street_name,geometry
4641,1,0,14861,E THOMAS ST,"LINESTRING (-122.3088236626509 47.62042172201551, -122.3088215942899 47.62056158128399)"
4642,0,0,14862,E THOMAS ST,"LINESTRING (-122.3086552859109 47.62056108499432, -122.3086573569641 47.62042122562976)"
4643,1,0,2549,18TH AVE E,"LINESTRING (-122.3086311773244 47.62201445405108, -122.3087974876577 47.62201511044684)"
4644,1,0,2550,18TH AVE E,"LINESTRING (-122.3087955696778 47.62212754456089, -122.3086292583785 47.6221268881453)"
4645,1,0,14115,E HARRISON ST,"LINESTRING (-122.3087974876577 47.62201511044684, -122.3087955696778 47.62212754456089)"
4646,1,0,14116,E HARRISON ST,"LINESTRING (-122.3086292583785 47.6221268881453, -122.3086311773244 47.62201445405108)"
4647,1,0,2550,18TH AVE E,"LINESTRING (-122.3086106573348 47.6231873226767, -122.3087769445328 47.62318954510177)"
4648,1,0,2551,18TH AVE E,"LINESTRING (-122.3087751621796 47.62330198043962, -122.3086088707466 47.62329978801571)"
4649,1,0,14708,E REPUBLICAN ST,"LINESTRING (-122.3087769445328 47.62318954510177, -122.3087751621796 47.62330198043962)"
4650,1,0,14709,E REPUBLICAN ST,"LINESTRING (-122.3086088707466 47.62329978801571, -122.3086106573348 47.6231873226767)"
4651,1,0,2551,18TH AVE E,"LINESTRING (-122.3085937380297 47.62436928846991, -122.3087600527549 47.62437007411983)"
4652,1,0,2552,18TH AVE E,"LINESTRING (-122.3087583748235 47.62448250866068, -122.3085920591978 47.62448172298906)"
4653,0,0,14489,E MERCER ST,"LINESTRING (-122.3087600527549 47.62437007411983, -122.3087583748235 47.62448250866068)"
4654,1,0,14490,E MERCER ST,"LINESTRING (-122.3085920591978 47.62448172298906, -122.3085937380297 47.62436928846991)"
4655,1,0,2552,18TH AVE E,"LINESTRING (-122.3085810245465 47.62518416278925, -122.3087473416222 47.62518499801192)"
4656,1,0,2553,18TH AVE E,"LINESTRING (-122.3087457391046 47.62529743277671, -122.308579422395 47.62529659753065)"
4657,1,0,14758,E ROY ST,"LINESTRING (-122.3087473416222 47.62518499801192, -122.3087457391046 47.62529743277671)"
4658,1,0,14759,E ROY ST,"LINESTRING (-122.308579422395 47.62529659753065, -122.3085810245465 47.62518416278925)"
4659,1,0,2553,18TH AVE E,"LINESTRING (-122.3085599831608 47.62681567402393, -122.3087263046073 47.62681651567)"
4660,1,0,2554,18TH AVE E,"LINESTRING (-122.3087249191442 47.62692072394982, -122.3085585972289 47.62691988230493)"
4661,1,0,13821,E ALOHA ST,"LINESTRING (-122.3087263046073 47.62681651567, -122.3087249191442 47.62692072394982)"
4662,1,1,13822,E ALOHA ST,"LINESTRING (-122.3085585972289 47.62691988230493, -122.3085599831608 47.62681567402393)"
4663,0,0,2554,18TH AVE E,"LINESTRING (-122.3085354034642 47.62861965644643, -122.3087017306003 47.62862051068988)"
4664,1,0,2555,18TH AVE E,"LINESTRING (-122.3087003650815 47.62873294655131, -122.3085340377952 47.62873209230784)"
4665,0,0,14677,E PROSPECT ST,"LINESTRING (-122.3087017306003 47.62862051068988, -122.3087003650815 47.62873294655131)"
4666,1,0,14678,E PROSPECT ST,"LINESTRING (-122.3085340377952 47.62873209230784, -122.3085354034642 47.62861965644643)"
4667,1,1,2556,18TH AVE E,"LINESTRING (-122.3084894846556 47.63225095924935, -122.3086558230866 47.63225183255391)"
4668,0,0,2557,18TH AVE E,"LINESTRING (-122.3086546873611 47.63237523957881, -122.3084783426615 47.63237431349674)"
4669,0,0,14024,E GALER ST,"LINESTRING (-122.3086558230866 47.63225183255391, -122.3086546873611 47.63237523957881)"
4670,0,0,14025,E GALER ST,"LINESTRING (-122.3084783426615 47.63237431349674, -122.3084894846556 47.63225095924935)"
4671,1,0,2558,18TH AVE E,"LINESTRING (-122.3086556668644 47.63851463590387, -122.3088050848522 47.63857803034618)"
4672,0,0,9357,BOYER AVE E,"LINESTRING (-122.3085448818904 47.63862308543966, -122.3086556668644 47.63851463590387)"
4673,0,0,9358,BOYER AVE E,"LINESTRING (-122.3088050848522 47.63857803034618, -122.3086903160352 47.63869082478114)"
4674,1,0,2559,18TH AVE E,"LINESTRING (-122.3090605013793 47.63962005274075, -122.3088941211416 47.63961945022596)"
4675,0,0,14322,E LYNN ST,"LINESTRING (-122.3090615252442 47.63949116062678, -122.3090605013793 47.63962005274075)"
4676,0,0,14323,E LYNN ST,"LINESTRING (-122.3088941211416 47.63961945022596, -122.3088944625191 47.63949075395044)"
4677,1,0,2559,18TH AVE E,"LINESTRING (-122.3089018009047 47.64022965093434, -122.3090681834244 47.64023028080445)"
4678,1,0,2560,18TH AVE E,"LINESTRING (-122.3090684287011 47.64034272275044, -122.3089020623786 47.64034209325023)"
4679,1,0,14464,E MCGRAW ST,"LINESTRING (-122.3090681834244 47.64023028080445, -122.3090684287011 47.64034272275044)"
4680,1,0,14465,E MCGRAW ST,"LINESTRING (-122.3089020623786 47.64034209325023, -122.3089018009047 47.64022965093434)"
4681,1,0,2560,18TH AVE E,"LINESTRING (-122.3088970705829 47.64095934720392, -122.3090634384089 47.64096003313413)"
4682,1,0,13872,E CALHOUN ST,"LINESTRING (-122.3090634384089 47.64096003313413, -122.3090623967946 47.64107247032383)"
4683,1,0,13873,E CALHOUN ST,"LINESTRING (-122.308896082284 47.64107178461165, -122.3088970705829 47.64095934720392)"
4684,1,1,2561,18TH AVE NE,"LINESTRING (-122.3084633572173 47.66134248027065, -122.3082969145793 47.66134236973748)"
4685,1,1,16856,NE 45TH ST,"LINESTRING (-122.3084635208322 47.66117519302761, -122.3084633572173 47.66134248027065)"
4686,1,1,16857,NE 45TH ST,"LINESTRING (-122.3082969145793 47.66134236973748, -122.3082972356343 47.66117508260121)"
4687,1,0,2561,18TH AVE NE,"LINESTRING (-122.3082718331493 47.663001349161, -122.3084382689607 47.66300226021545)"
4688,1,0,2562,18TH AVE NE,"LINESTRING (-122.3084365803054 47.66311469404884, -122.308270144191 47.66311378234909)"
4689,1,0,16901,NE 47TH ST,"LINESTRING (-122.3084382689607 47.66300226021545, -122.3084365803054 47.66311469404884)"
4690,1,0,16902,NE 47TH ST,"LINESTRING (-122.308270144191 47.66311378234909, -122.3082718331493 47.663001349161)"
4691,1,0,2562,18TH AVE NE,"LINESTRING (-122.3082451465382 47.66478863284809, -122.3084115847389 47.66478976151475)"
4692,1,0,2563,18TH AVE NE,"LINESTRING (-122.3084091965561 47.66494607074484, -122.3082427578347 47.66494494215414)"
4693,1,0,16938,NE 50TH ST,"LINESTRING (-122.3084115847389 47.66478976151475, -122.3084091965561 47.66494607074484)"
4694,1,0,16939,NE 50TH ST,"LINESTRING (-122.3082427578347 47.66494494215414, -122.3082451465382 47.66478863284809)"
4695,0,0,2563,18TH AVE NE,"LINESTRING (-122.3082208575617 47.66634541270415, -122.3083873006173 47.66634654882422)"
4696,0,0,2564,18TH AVE NE,"LINESTRING (-122.3083855600865 47.66645898157591, -122.3082191166859 47.66645784544755)"
4697,0,0,16981,NE 52ND ST,"LINESTRING (-122.3083873006173 47.66634654882422, -122.3083855600865 47.66645898157591)"
4698,0,0,16982,NE 52ND ST,"LINESTRING (-122.3082191166859 47.66645784544755, -122.3082208575617 47.66634541270415)"
4699,0,0,2564,18TH AVE NE,"LINESTRING (-122.3081881297282 47.66847917943921, -122.3083545884659 47.66847973420592)"
4700,0,0,17036,NE 55TH ST,"LINESTRING (-122.3083545884659 47.66847973420592, -122.3083532538859 47.6685921694398)"
4701,0,0,17037,NE 55TH ST,"LINESTRING (-122.3081878273393 47.6685916180996, -122.3081881297282 47.66847917943921)"
4702,0,0,2566,18TH AVE NE,"LINESTRING (-122.308543888286 47.670500651894, -122.308404222012 47.67056870373018)"
4703,0,0,2566,18TH AVE NE,"LINESTRING (-122.3084079561369 47.67102263698262, -122.308572407584 47.67104618595967)"
4704,0,0,17107,NE 58TH ST,"LINESTRING (-122.308572407584 47.67104618595967, -122.3085263107564 47.67116124898819)"
4705,0,0,17108,NE 58TH ST,"LINESTRING (-122.3084700590751 47.67115096765857, -122.3084079561369 47.67102263698262)"
4706,0,0,2567,18TH AVE NE,"LINESTRING (-122.3087953711628 47.67482785339787, -122.308628896019 47.67482936099901)"
4707,0,0,17231,NE 63RD ST,"LINESTRING (-122.308792791156 47.67471542817054, -122.3087953711628 47.67482785339787)"
4708,0,0,17232,NE 63RD ST,"LINESTRING (-122.308628896019 47.67482936099901, -122.3086270038859 47.67471692953279)"
4709,1,0,2567,18TH AVE NE,"LINESTRING (-122.3086310577976 47.67573791522805, -122.3087975136585 47.6757271009044)"
4710,1,0,2568,18TH AVE NE,"LINESTRING (-122.3087997939783 47.67588616283305, -122.3086335159891 47.6758969772991)"
4711,1,0,17268,NE 65TH ST,"LINESTRING (-122.3087975136585 47.6757271009044, -122.3087997939783 47.67588616283305)"
4712,1,0,17269,NE 65TH ST,"LINESTRING (-122.3086335159891 47.6758969772991, -122.3086310577976 47.67573791522805)"
4713,1,0,2568,18TH AVE NE,"LINESTRING (-122.3086674242608 47.6775672251331, -122.3088338932368 47.67756555532561)"
4714,1,0,2569,18TH AVE NE,"LINESTRING (-122.3088361934062 47.67767798332105, -122.3086697241088 47.67767965314771)"
4715,1,0,17335,NE 68TH ST,"LINESTRING (-122.3088338932368 47.67756555532561, -122.3088361934062 47.67767798332105)"
4716,1,0,17336,NE 68TH ST,"LINESTRING (-122.3086697241088 47.67767965314771, -122.3086674242608 47.6775672251331)"
4717,0,0,2569,18TH AVE NE,"LINESTRING (-122.3087047040148 47.67937682535427, -122.3088711785474 47.67937514755918)"
4718,0,0,2570,18TH AVE NE,"LINESTRING (-122.3088734776961 47.67948757554711, -122.3087070027646 47.67948925334584)"
4719,0,0,17389,NE 70TH ST,"LINESTRING (-122.3088711785474 47.67937514755918, -122.3088734776961 47.67948757554711)"
4720,0,0,17390,NE 70TH ST,"LINESTRING (-122.3087070027646 47.67948925334584, -122.3087047040148 47.67937682535427)"
4721,0,0,2570,18TH AVE NE,"LINESTRING (-122.3087414197315 47.68118613352301, -122.3089078998972 47.68118444759635)"
4722,0,0,2571,18TH AVE NE,"LINESTRING (-122.3089102174418 47.68129687536436, -122.3087437369981 47.68129856131186)"
4723,0,0,17468,NE 73RD ST,"LINESTRING (-122.3089078998972 47.68118444759635, -122.3089102174418 47.68129687536436)"
4724,0,0,17469,NE 73RD ST,"LINESTRING (-122.3087437369981 47.68129856131186, -122.3087414197315 47.68118613352301)"
4725,1,0,2571,18TH AVE NE,"LINESTRING (-122.3087787603345 47.68297119216822, -122.3089452812394 47.68297118406319)"
4726,1,0,2572,18TH AVE NE,"LINESTRING (-122.3089477117511 47.68312201629625, -122.308781202033 47.68312202415854)"
4727,1,0,17516,NE 75TH ST,"LINESTRING (-122.3089452812394 47.68297118406319, -122.3089477117511 47.68312201629625)"
4728,1,0,17517,NE 75TH ST,"LINESTRING (-122.308781202033 47.68312202415854, -122.3087787603345 47.68297119216822)"
4729,1,0,2572,18TH AVE NE,"LINESTRING (-122.308800303576 47.68480347331033, -122.3089668192914 47.68480352226734)"
4730,0,0,2573,18TH AVE NE,"LINESTRING (-122.3089687133045 47.68491596178555, -122.3088021828858 47.68491591201165)"
4731,0,0,17568,NE 77TH ST,"LINESTRING (-122.3089668192914 47.68480352226734, -122.3089687133045 47.68491596178555)"
4732,0,0,17569,NE 77TH ST,"LINESTRING (-122.3088021828858 47.68491591201165, -122.308800303576 47.68480347331033)"
4733,1,0,2573,18TH AVE NE,"LINESTRING (-122.3088398624521 47.68661376485615, -122.309006337336 47.68661106909602)"
4734,1,0,2574,18TH AVE NE,"LINESTRING (-122.3090091867429 47.68673996255649, -122.3088427112803 47.68674265883513)"
4735,1,0,17619,NE 80TH ST,"LINESTRING (-122.309006337336 47.68661106909602, -122.3090091867429 47.68673996255649)"
4736,1,0,17620,NE 80TH ST,"LINESTRING (-122.3088427112803 47.68674265883513, -122.3088398624521 47.68661376485615)"
4737,1,0,2574,18TH AVE NE,"LINESTRING (-122.3088800854072 47.68844018181065, -122.309046638766 47.68844077763578)"
4738,1,0,2575,18TH AVE NE,"LINESTRING (-122.3090491179722 47.68855322671893, -122.3088825641288 47.68855263055568)"
4739,1,0,17670,NE 82ND ST,"LINESTRING (-122.309046638766 47.68844077763578, -122.3090491179722 47.68855322671893)"
4740,1,0,17671,NE 82ND ST,"LINESTRING (-122.3088825641288 47.68855263055568, -122.3088800854072 47.68844018181065)"
4741,0,0,2575,18TH AVE NE,"LINESTRING (-122.30890754775 47.68968463434068, -122.3090715633028 47.68957007592828)"
4742,0,0,11149,LAKE CITY WAY NE,"LINESTRING (-122.3090715633028 47.68957007592828, -122.3092438548164 47.68968253364957)"
4743,0,0,11150,LAKE CITY WAY NE,"LINESTRING (-122.3090798825471 47.68979706208015, -122.30890754775 47.68968463434068)"
4744,1,1,2578,18TH AVE NW,"LINESTRING (-122.3800557378957 47.67606132220592, -122.3798892555231 47.67606175316444)"
4745,1,1,18622,NW 65TH ST,"LINESTRING (-122.3798892555231 47.67606175316444, -122.3798884394719 47.67592189056649)"
4746,1,1,18623,NW 65TH ST,"LINESTRING (-122.3800549665366 47.67592145949026, -122.3800557378957 47.67606132220592)"
4747,1,0,2578,18TH AVE NW,"LINESTRING (-122.3798960173846 47.67765620516894, -122.3800625052913 47.67765588301283)"
4748,0,0,2579,18TH AVE NW,"LINESTRING (-122.3800629863462 47.67776831672085, -122.3798964981042 47.67776864412466)"
4749,0,0,18668,NW 67TH ST,"LINESTRING (-122.3798964981042 47.67776864412466, -122.3798960173846 47.67765620516894)"
4750,0,0,2579,18TH AVE NW,"LINESTRING (-122.3799038107211 47.67946532849962, -122.3800703045337 47.67946504108931)"
4751,0,0,2580,18TH AVE NW,"LINESTRING (-122.3800707770118 47.67957748000911, -122.3799042828484 47.67957776741368)"
4752,0,0,18728,NW 70TH ST,"LINESTRING (-122.3799042828484 47.67957776741368, -122.3799038107211 47.67946532849962)"
4753,0,0,18729,NW 70TH ST,"LINESTRING (-122.3800703045337 47.67946504108931, -122.3800707770118 47.67957748000911)"
4754,0,0,2580,18TH AVE NW,"LINESTRING (-122.3799112203582 47.6812748362542, -122.3800777198239 47.68127452499333)"
4755,0,0,2581,18TH AVE NW,"LINESTRING (-122.3800781357076 47.68138696397673, -122.3799116358602 47.68138727523668)"
4756,0,0,18784,NW 73RD ST,"LINESTRING (-122.3799116358602 47.68138727523668, -122.3799112203582 47.6812748362542)"
4757,0,0,18785,NW 73RD ST,"LINESTRING (-122.3800777198239 47.68127452499333, -122.3800781357076 47.68138696397673)"
4758,1,0,2581,18TH AVE NW,"LINESTRING (-122.3799174636087 47.68315167669263, -122.3800839664666 47.68315057772456)"
4759,1,0,2582,18TH AVE NW,"LINESTRING (-122.3800843557989 47.68326301723108, -122.3799178528727 47.68326412363295)"
4760,1,0,18825,NW 75TH ST,"LINESTRING (-122.3799178528727 47.68326412363295, -122.3799174636087 47.68315167669263)"
4761,1,0,18826,NW 75TH ST,"LINESTRING (-122.3800839664666 47.68315057772456, -122.3800843557989 47.68326301723108)"
4762,0,0,2582,18TH AVE NW,"LINESTRING (-122.379924042629 47.68497549982375, -122.3800905505099 47.68497425751945)"
4763,0,0,2583,18TH AVE NW,"LINESTRING (-122.3800909605323 47.68508670057794, -122.3799244523453 47.68508794288923)"
4764,0,0,18861,NW 77TH ST,"LINESTRING (-122.3799244523453 47.68508794288923, -122.379924042629 47.68497549982375)"
4765,0,0,18862,NW 77TH ST,"LINESTRING (-122.3800905505099 47.68497425751945, -122.3800909605323 47.68508670057794)"
4766,0,0,2583,18TH AVE NW,"LINESTRING (-122.3799307263157 47.68679735746261, -122.3800972406558 47.68679630902739)"
4767,1,0,2584,18TH AVE NW,"LINESTRING (-122.3800977264709 47.68692520536935, -122.3799312118554 47.68692625369397)"
4768,0,0,18900,NW 80TH ST,"LINESTRING (-122.3799312118554 47.68692625369397, -122.3799307263157 47.68679735746261)"
4769,0,0,18901,NW 80TH ST,"LINESTRING (-122.3800972406558 47.68679630902739, -122.3800977264709 47.68692520536935)"
4770,0,0,2584,18TH AVE NW,"LINESTRING (-122.3799379231226 47.68867059962191, -122.380104444128 47.68866976872621)"
4771,0,0,2585,18TH AVE NW,"LINESTRING (-122.3801048828265 47.68878220875349, -122.3799383615184 47.68878303972881)"
4772,0,0,18940,NW 83RD ST,"LINESTRING (-122.3799383615184 47.68878303972881, -122.3799379231226 47.68867059962191)"
4773,1,0,18941,NW 83RD ST,"LINESTRING (-122.380104444128 47.68866976872621, -122.3801048828265 47.68878220875349)"
4774,1,0,2585,18TH AVE NW,"LINESTRING (-122.3799452596355 47.69052943280771, -122.3801117877275 47.69052891153681)"
4775,1,0,2586,18TH AVE NW,"LINESTRING (-122.3801218744405 47.69066874520174, -122.3799353109711 47.6906693292668)"
4776,1,0,18972,NW 85TH ST,"LINESTRING (-122.3799353109711 47.6906693292668, -122.3799452596355 47.69052943280771)"
4777,1,0,18973,NW 85TH ST,"LINESTRING (-122.3801117877275 47.69052891153681, -122.3801218744405 47.69066874520174)"
4778,0,0,2588,18TH AVE NW,"LINESTRING (-122.379042270926 47.69893576756535, -122.3792288651494 47.69893565275963)"
4779,1,0,2589,18TH AVE S,"LINESTRING (-122.3090457005382 47.60089519236599, -122.3088794573069 47.60089489343238)"
4780,0,0,2590,18TH AVE S,"LINESTRING (-122.3088798931323 47.60078246214768, -122.3090461360405 47.60078275256176)"
4781,1,0,21503,S WASHINGTON ST,"LINESTRING (-122.3090461360405 47.60078275256176, -122.3090457005382 47.60089519236599)"
4782,1,1,2590,18TH AVE S,"LINESTRING (-122.3090489055507 47.60005718609926, -122.3088826649411 47.60005689570073)"
4783,1,0,2591,18TH AVE S,"LINESTRING (-122.3088830123663 47.59994456640481, -122.3090492529621 47.59994474610745)"
4784,1,0,20742,S MAIN ST,"LINESTRING (-122.3090492529621 47.59994474610745, -122.3090489055507 47.60005718609926)"
4785,1,1,2591,18TH AVE S,"LINESTRING (-122.3090507877256 47.59929476434148, -122.3088845465041 47.59929572019946)"
4786,1,0,2592,18TH AVE S,"LINESTRING (-122.3088848860373 47.59915601995576, -122.3090511273659 47.5991548931675)"
4787,1,0,20497,S JACKSON ST,"LINESTRING (-122.3090511273659 47.5991548931675, -122.3090507877256 47.59929476434148)"
4788,1,1,20498,S JACKSON ST,"LINESTRING (-122.3088845465041 47.59929572019946, -122.3088848860373 47.59915601995576)"
4789,0,0,2592,18TH AVE S,"LINESTRING (-122.3090518627757 47.59885746309043, -122.3088856255732 47.59885730387743)"
4790,0,0,2593,18TH AVE S,"LINESTRING (-122.3088859420641 47.5987313387635, -122.30905217887 47.59873149797524)"
4791,0,0,20478,S JACKSON PL,"LINESTRING (-122.30905217887 47.59873149797524, -122.3090518627757 47.59885746309043)"
4792,0,0,20479,S JACKSON PL,"LINESTRING (-122.3088856255732 47.59885730387743, -122.3088859420641 47.5987313387635)"
4793,1,0,2593,18TH AVE S,"LINESTRING (-122.3090530744738 47.59837975469073, -122.3088868390256 47.59837949995403)"
4794,1,0,2594,18TH AVE S,"LINESTRING (-122.3088871700283 47.59826705994949, -122.3090534050959 47.59826731467581)"
4795,1,0,20606,S KING ST,"LINESTRING (-122.3090534050959 47.59826731467581, -122.3090530744738 47.59837975469073)"
4796,1,0,20607,S KING ST,"LINESTRING (-122.3088868390256 47.59837949995403, -122.3088871700283 47.59826705994949)"
4797,1,0,2594,18TH AVE S,"LINESTRING (-122.3090558104649 47.59754604905538, -122.308889577735 47.59754577842714)"
4798,1,0,2595,18TH AVE S,"LINESTRING (-122.3088899898356 47.59742236871948, -122.3090562221746 47.59742263933931)"
4799,1,0,21539,S WELLER ST,"LINESTRING (-122.3090562221746 47.59742263933931, -122.3090558104649 47.59754604905538)"
4800,1,0,21540,S WELLER ST,"LINESTRING (-122.308889577735 47.59754577842714, -122.3088899898356 47.59742236871948)"
4801,1,0,2595,18TH AVE S,"LINESTRING (-122.3090586273254 47.5967019546257, -122.3088923972797 47.59670168084489)"
4802,1,0,2596,18TH AVE S,"LINESTRING (-122.3088912492582 47.59658923831896, -122.3090575068978 47.59658951222792)"
4803,1,0,20661,S LANE ST,"LINESTRING (-122.3090575068978 47.59658951222792, -122.3090586273254 47.5967019546257)"
4804,1,0,20662,S LANE ST,"LINESTRING (-122.3088923972797 47.59670168084489, -122.3088912492582 47.59658923831896)"
4805,1,0,2596,18TH AVE S,"LINESTRING (-122.3090419498203 47.59592786814715, -122.3088756938245 47.59592757498393)"
4806,1,0,9888,DAVIS PL S,"LINESTRING (-122.3088209646644 47.59581503705093, -122.3090082305156 47.59581536848321)"
